run_index,run_id,scheme,layout,schedule,length,mults,jobs,fixture_seed,fixture_fnv1a64,repetitions,verified_measured_output_coefficients,openfhe_version,compiler,hardware_threads,omp_num_threads,process_elapsed_seconds,plaintext_modulus,ring_dimension,parameter_multiplicative_depth,ctct_depth,ciphertext_q_bits,ciphertext_q_log2,ciphertext_q_towers,ciphertext_q_primes,key_switching_p_bits,key_switching_p_primes,key_switching_qp_bits,output_q_towers,key_switching_technique,secret_key_distribution,scaling_technique,encryption_technique,multiplication_technique,evaluation_points,integer_low_coefficient_bound,jobs_per_ciphertext_capacity,ciphertext_batches,input_ciphertexts,output_ciphertexts,ctct_calls_per_trial,rotation_calls,bootstrap_calls,security_requested,independent_security_certification,public_key_bytes,relinearization_key_bytes,input_bytes,output_bytes,peak_rss_bytes,setup_ms,precomputation_ms,encode_ms_median,encode_ms_min,encode_ms_max,encrypt_ms_median,encrypt_ms_min,encrypt_ms_max,eval_ms_median,eval_ms_min,eval_ms_max,decrypt_ms_median,decrypt_ms_min,decrypt_ms_max,decode_ms_median,decode_ms_min,decode_ms_max,end_to_end_ms_median,end_to_end_ms_min,end_to_end_ms_max,eval_jobs_per_second_median,eval_jobs_per_second_min,eval_jobs_per_second_max,end_to_end_jobs_per_second_median,end_to_end_jobs_per_second_min,end_to_end_jobs_per_second_max,case_path,case_sha256
1,leveled-main-v2,BFV,native,balanced,16,4,1,11,17779470904898904672,7,112,1.5.1,16.1.0,32,1,0.4792610999993485,2,8192,4,3,180,180.0,3,"[""1152921504606830593"",""1152921504606748673"",""1152921504606683137""]",0,[],180,3,BV,UNIFORM_TERNARY,NORESCALE,STANDARD,HPSPOVERQLEVELED,76,3876,1,1,5,1,4,0,0,HEStd_128_classic,False,394161,1181191,1971025,394461,22208512,15.8122,0.0079,7.8347,7.6728,8.0208,16.4632,16.2643,16.7628,30.7967,30.4904,31.0207,0.615,0.5728,0.6963,0.0036,0.0031,0.0041,55.82030000000001,55.057199999999995,56.1177,32.47101150447938,32.23653882729919,32.79720830162936,17.914629623989835,17.819689687923773,18.162928735932812,Code/experiments/leveled_jet_comparison/results/leveled-main-v2/063-BFV-native-e16-d4-j1-balanced.json,e835f496e44b88c890c89b61eb33ab0652584657aabed06c95ca559d7b6b9079
1,leveled-main-v2,BFV,packed_terminal,balanced,16,4,1,11,17779470904898904672,7,112,1.5.1,16.1.0,32,1,1.1035940999990999,65537,16384,4,3,240,240.0,4,"[""1152921504606748673"",""1152921504606683137"",""1152921504606584833"",""1152921504605962241""]",0,[],240,4,BV,UNIFORM_TERNARY,NORESCALE,STANDARD,HPSPOVERQLEVELED,76,3876,215,1,5,1,4,0,0,HEStd_128_classic,False,1049643,4196405,5248435,1049807,42110976,45.2412,0.8768,4.1445,4.1257,4.2528,41.73,41.4393,42.2296,81.7224,80.4509,82.36,1.6357,1.5059,1.7763,0.0041,0.0034,0.0043,129.5645,128.0643,129.77970000000002,12.236547140074203,12.141816415735795,12.42994174086306,7.718163540167252,7.705365322928007,7.808577409941725,Code/experiments/leveled_jet_comparison/results/leveled-main-v2/056-BFV-packed_terminal-e16-d4-j1-balanced.json,69604c772d0feecfc8e0aad5dee91f50c5ac204815ccb965131c662cdeca8b31
1,leveled-main-v2,BGV,native,balanced,16,4,1,11,17779470904898904672,7,112,1.5.1,16.1.0,32,1,0.5010184000002482,2,8192,4,3,118,117.770257,6,"[""65537"",""2277377"",""2424833"",""2572289"",""2654209"",""114689""]",60,"[""1152921504606830593""]",178,3,HYBRID,UNIFORM_TERNARY,FLEXIBLEAUTOEXT,STANDARD,HPS,76,3876,1,1,5,1,4,0,0,HEStd_128_classic,False,787711,2755431,3938775,394461,28581888,21.6575,0.0088,14.8324,14.2149,15.3036,16.9591,16.223,17.1818,25.4205,24.9509,25.7926,0.6115,0.5574,0.6648,0.0035,0.0034,0.004,57.424499999999995,56.4758,58.6436,39.33832930115458,38.770810232392236,40.07871459546549,17.414169910055815,17.052159144390863,17.70669915255738,Code/experiments/leveled_jet_comparison/results/leveled-main-v2/027-BGV-native-e16-d4-j1-balanced.json,bf51070479fb23953d8e03aff7987511e066d4215cef84d9c3114e363a5fc79b
1,leveled-main-v2,BGV,packed_terminal,balanced,16,4,1,11,17779470904898904672,7,112,1.5.1,16.1.0,32,1,0.8615872999998828,65537,16384,4,3,197,196.322815,6,"[""2148728833"",""137439510529"",""137439870977"",""137440198657"",""137440264193"",""163841""]",120,"[""1152921497895862273"",""1152921422732787713""]",317,3,HYBRID,UNIFORM_TERNARY,FLEXIBLEAUTOEXT,STANDARD,HPS,76,3876,215,1,5,1,4,0,0,HEStd_128_classic,False,1574159,6294653,7871015,787701,48607232,54.5785,0.8984,5.9793,5.8708,6.0031,33.876,32.841,39.3723,55.565,53.354,56.8375,1.364,1.3279,1.4116,0.0039,0.0038,0.0041,96.55839999999999,94.38759999999999,103.6172,17.996940520111583,17.594018033868487,18.74273718933913,10.356426784205206,9.65090737831171,10.594612004119186,Code/experiments/leveled_jet_comparison/results/leveled-main-v2/059-BGV-packed_terminal-e16-d4-j1-balanced.json,4ecb0b2c0befc3bc96e21ef492fc30269c97f249b45c2e109ffd290f25093e43
1,leveled-main-v2,BFV,native,sequential,16,4,1,11,17779470904898904672,7,112,1.5.1,16.1.0,32,1,0.4640034999993077,2,8192,4,4,180,180.0,3,"[""1152921504606830593"",""1152921504606748673"",""1152921504606683137""]",0,[],180,3,BV,UNIFORM_TERNARY,NORESCALE,STANDARD,HPSPOVERQLEVELED,76,3876,1,1,5,1,4,0,0,HEStd_128_classic,False,394161,1181191,1971025,394285,21884928,16.1257,0.0048,7.9858,7.8137,8.2237,16.4563,16.3576,16.8032,28.4261,27.9799,29.1128,0.6431,0.4852,0.7171,0.0033,0.003,0.0041,53.528200000000005,53.0833,54.3034,35.17893766644035,34.34915226292215,35.73994188685449,18.681741586677674,18.415053201088696,18.83831638198831,Code/experiments/leveled_jet_comparison/results/leveled-main-v2/050-BFV-native-e16-d4-j1-sequential.json,5ea16365166c625e61638043aaae02acef641710244468886d5f16817f342b42
1,leveled-main-v2,BFV,packed_terminal,sequential,16,4,1,11,17779470904898904672,7,112,1.5.1,16.1.0,32,1,1.0527774000001955,65537,16384,4,4,240,240.0,4,"[""1152921504606748673"",""1152921504606683137"",""1152921504606584833"",""1152921504605962241""]",0,[],240,4,BV,UNIFORM_TERNARY,NORESCALE,STANDARD,HPSPOVERQLEVELED,76,3876,215,1,5,1,4,0,0,HEStd_128_classic,False,1049643,4196405,5248435,1049807,41054208,44.1143,0.8926,4.1388,4.0911,4.1667,41.8795,40.9887,42.0748,76.0221,75.5853,76.4983,1.5821,1.3615,1.7792,0.0044,0.0038,0.0049,123.4834,122.0788,124.27289999999999,13.154069671845425,13.072185917856999,13.230085744185708,8.09825450222459,8.046806665009026,8.191430453117167,Code/experiments/leveled_jet_comparison/results/leveled-main-v2/046-BFV-packed_terminal-e16-d4-j1-sequential.json,a8df60285fb0385f7bf17b9caf981b154fd2c85ffcd1844f5fabcec7409decfd
1,leveled-main-v2,BGV,native,sequential,16,4,1,11,17779470904898904672,7,112,1.5.1,16.1.0,32,1,0.4795525000008638,2,8192,4,4,118,117.770257,6,"[""65537"",""2277377"",""2424833"",""2572289"",""2654209"",""114689""]",60,"[""1152921504606830593""]",178,2,HYBRID,UNIFORM_TERNARY,FLEXIBLEAUTOEXT,STANDARD,HPS,76,3876,1,1,5,1,4,0,0,HEStd_128_classic,False,787711,2755431,3938775,263315,27901952,20.9312,0.0081,14.4782,14.1613,14.8348,16.976,16.3558,17.2845,22.9609,22.4977,23.5014,0.4129,0.3719,0.5061,0.0036,0.0033,0.0037,54.6022,54.090199999999996,55.80460000000001,43.552299779189845,42.55065655663067,44.44898811878548,18.314280376981145,17.919669704648,18.487637316926172,Code/experiments/leveled_jet_comparison/results/leveled-main-v2/068-BGV-native-e16-d4-j1-sequential.json,7087b8c8a7d21e7716fe83fa1c5d8dca07f34024d0c1f9ac2953bab29168fd47
1,leveled-main-v2,BGV,packed_terminal,sequential,16,4,1,11,17779470904898904672,7,112,1.5.1,16.1.0,32,1,0.8052853999997751,65537,16384,4,4,197,196.322815,6,"[""2148728833"",""137439510529"",""137439870977"",""137440198657"",""137440264193"",""163841""]",120,"[""1152921497895862273"",""1152921422732787713""]",317,2,HYBRID,UNIFORM_TERNARY,FLEXIBLEAUTOEXT,STANDARD,HPS,76,3876,215,1,5,1,4,0,0,HEStd_128_classic,False,1574159,6294653,7871015,525483,47312896,54.4929,0.8938,5.8856,5.7836,6.0134,33.7667,33.3928,35.4377,49.4137,49.0817,50.6474,0.8928,0.8426,0.9282,0.0039,0.0031,0.0118,89.92110000000001,89.22219999999999,92.8664,20.237302610409664,19.744350154203374,20.374192417948034,11.120860398727327,10.76815726678325,11.207972903604709,Code/experiments/leveled_jet_comparison/results/leveled-main-v2/038-BGV-packed_terminal-e16-d4-j1-sequential.json,e42cd8f70f3c17ffd44d5004891fd178997b17c800e3a7425f4bc3f6e8bf2df6
1,leveled-main-v2,BFV,native,balanced,16,4,16,11,17428839451115559483,7,1792,1.5.1,16.1.0,32,1,6.812558100000388,2,8192,4,3,180,180.0,3,"[""1152921504606830593"",""1152921504606748673"",""1152921504606683137""]",0,[],180,3,BV,UNIFORM_TERNARY,NORESCALE,STANDARD,HPSPOVERQLEVELED,76,3876,1,16,80,16,64,0,0,HEStd_128_classic,False,394161,1181191,31536400,6311376,108220416,15.9623,0.0188,135.5664,125.9613,138.5993,263.6788,245.7208,283.8968,445.0569,421.716,454.5592,5.6782,5.365,5.7503,0.0395,0.0378,0.0518,853.3322000000001,799.6232,876.723,35.9504593682291,35.198935584187936,37.940225175236414,18.750024902376822,18.24977786598504,20.009424438910727,Code/experiments/leveled_jet_comparison/results/leveled-main-v2/054-BFV-native-e16-d4-j16-balanced.json,bca70e0749811f5786f1c79792f3ee5503386a081f6000c0fcff5bb455d36150
1,leveled-main-v2,BFV,packed_terminal,balanced,16,4,16,11,17428839451115559483,7,1792,1.5.1,16.1.0,32,1,1.1226500000011583,65537,16384,4,3,240,240.0,4,"[""1152921504606748673"",""1152921504606683137"",""1152921504606584833"",""1152921504605962241""]",0,[],240,4,BV,UNIFORM_TERNARY,NORESCALE,STANDARD,HPSPOVERQLEVELED,76,3876,215,1,5,1,4,0,0,HEStd_128_classic,False,1049643,4196405,5248435,1049807,42102784,45.0603,0.8999,4.2979,4.2437,4.3767,42.3264,42.1639,43.6977,82.4721,81.7398,84.2984,1.5851,1.426,1.9728,0.0335,0.0327,0.0338,130.8191,130.3436,133.61640000000003,194.0050029040124,189.80194167386333,195.74307742372747,122.30629930950451,119.74577970967633,122.75247883286943,Code/experiments/leveled_jet_comparison/results/leveled-main-v2/022-BFV-packed_terminal-e16-d4-j16-balanced.json,567c275855979601d74f6975c72f5549fd8d819567609955aaf6e09c64656a40
1,leveled-main-v2,BGV,native,balanced,16,4,16,11,17428839451115559483,7,1792,1.5.1,16.1.0,32,1,7.157108400000652,2,8192,4,3,118,117.770257,6,"[""65537"",""2277377"",""2424833"",""2572289"",""2654209"",""114689""]",60,"[""1152921504606830593""]",178,3,HYBRID,UNIFORM_TERNARY,FLEXIBLEAUTOEXT,STANDARD,HPS,76,3876,1,16,80,16,64,0,0,HEStd_128_classic,False,787711,2755431,63020400,6311376,161406976,21.3614,0.0232,254.7255,224.3536,312.3947,237.8236,220.6991,290.649,372.0131,347.1027,394.3362,7.9332,7.4199,10.2955,0.0394,0.0389,0.0606,894.8464,799.6204,923.1751999999999,43.00923811553948,40.5745148429183,46.095867303826786,17.880163567736318,17.331488107566148,20.00949450514269,Code/experiments/leveled_jet_comparison/results/leveled-main-v2/008-BGV-native-e16-d4-j16-balanced.json,2814b3238b8a176656668642138d28ca7c677aab3013122f51045d88a11e0706
1,leveled-main-v2,BGV,packed_terminal,balanced,16,4,16,11,17428839451115559483,7,1792,1.5.1,16.1.0,32,1,0.8558228000001691,65537,16384,4,3,197,196.322815,6,"[""2148728833"",""137439510529"",""137439870977"",""137440198657"",""137440264193"",""163841""]",120,"[""1152921497895862273"",""1152921422732787713""]",317,3,HYBRID,UNIFORM_TERNARY,FLEXIBLEAUTOEXT,STANDARD,HPS,76,3876,215,1,5,1,4,0,0,HEStd_128_classic,False,1574159,6294653,7871015,787701,48685056,54.2569,0.9026,6.0326,5.953,6.1926,33.9928,33.5531,36.1427,54.4317,53.8327,56.4661,1.371,1.342,1.4655,0.0335,0.0332,0.0399,96.2875,94.83630000000001,98.90780000000001,293.9463584639098,283.3558542204969,297.21711896300945,166.1690250551733,161.76681717720948,168.7117696493853,Code/experiments/leveled_jet_comparison/results/leveled-main-v2/026-BGV-packed_terminal-e16-d4-j16-balanced.json,2102d7976359d1f2938527545ec4d573a05519aa5f48a4d9d591e28d1b926f12
1,leveled-main-v2,BFV,native,sequential,16,4,16,11,17428839451115559483,7,1792,1.5.1,16.1.0,32,1,6.554134999998496,2,8192,4,4,180,180.0,3,"[""1152921504606830593"",""1152921504606748673"",""1152921504606683137""]",0,[],180,3,BV,UNIFORM_TERNARY,NORESCALE,STANDARD,HPSPOVERQLEVELED,76,3876,1,16,80,16,64,0,0,HEStd_128_classic,False,394161,1181191,31536400,6308560,107851776,16.2646,0.0188,135.6768,125.7275,137.7504,262.7622,245.1225,283.8135,415.0204,387.1096,427.343,5.6946,5.3688,5.803,0.0395,0.0385,0.0409,821.9400999999999,766.8995,853.6145999999999,38.552321765387916,37.44065071850949,41.33196386759719,19.46613871254122,18.74382186059142,20.863229145409537,Code/experiments/leveled_jet_comparison/results/leveled-main-v2/062-BFV-native-e16-d4-j16-sequential.json,e756f397af214e9220ed70de0d5093849205dcc1e59ec75be7fb0e283353061b
1,leveled-main-v2,BFV,packed_terminal,sequential,16,4,16,11,17428839451115559483,7,1792,1.5.1,16.1.0,32,1,1.0659484999996494,65537,16384,4,4,240,240.0,4,"[""1152921504606748673"",""1152921504606683137"",""1152921504606584833"",""1152921504605962241""]",0,[],240,4,BV,UNIFORM_TERNARY,NORESCALE,STANDARD,HPSPOVERQLEVELED,76,3876,215,1,5,1,4,0,0,HEStd_128_classic,False,1049643,4196405,5248435,1049807,41054208,45.3458,1.0015,4.3506,4.1989,4.4226,41.9451,41.5781,42.379,76.3819,75.851,76.8006,1.5327,1.48,1.5632,0.0336,0.0331,0.034,124.3221,123.7933,124.81670000000001,209.47371039474012,208.33170574188222,210.9398689536064,128.69795474819037,128.18797484631463,129.24770565127514,Code/experiments/leveled_jet_comparison/results/leveled-main-v2/011-BFV-packed_terminal-e16-d4-j16-sequential.json,b180ac7e6ec9887c7059193997ddbb89f3fde59cb79f51fd88eca655cc656206
1,leveled-main-v2,BGV,native,sequential,16,4,16,11,17428839451115559483,7,1792,1.5.1,16.1.0,32,1,6.888126200001352,2,8192,4,4,118,117.770257,6,"[""65537"",""2277377"",""2424833"",""2572289"",""2654209"",""114689""]",60,"[""1152921504606830593""]",178,2,HYBRID,UNIFORM_TERNARY,FLEXIBLEAUTOEXT,STANDARD,HPS,76,3876,1,16,80,16,64,0,0,HEStd_128_classic,False,787711,2755431,63020400,4213040,158851072,21.7968,0.0217,254.6935,228.0778,340.7181,237.6578,219.6445,254.1286,341.2726,326.4043,382.6637,5.0859,4.8762,5.884,0.0391,0.0379,0.04,852.4667,784.8407000000001,924.8839,46.88334193838005,41.812170843484765,49.01896206636984,18.76906159501597,17.299468614385006,20.38630259618289,Code/experiments/leveled_jet_comparison/results/leveled-main-v2/043-BGV-native-e16-d4-j16-sequential.json,c82e6c79874a7978b8c01baf6b5aa37009599426bd9ea30e851864c2039192e1
1,leveled-main-v2,BGV,packed_terminal,sequential,16,4,16,11,17428839451115559483,7,1792,1.5.1,16.1.0,32,1,0.7991916999999376,65537,16384,4,4,197,196.322815,6,"[""2148728833"",""137439510529"",""137439870977"",""137440198657"",""137440264193"",""163841""]",120,"[""1152921497895862273"",""1152921422732787713""]",317,2,HYBRID,UNIFORM_TERNARY,FLEXIBLEAUTOEXT,STANDARD,HPS,76,3876,215,1,5,1,4,0,0,HEStd_128_classic,False,1574159,6294653,7871015,525483,47325184,52.8349,0.8964,5.9965,5.8573,6.0101,33.6861,32.149,35.3852,49.1301,48.5753,49.5729,0.889,0.8675,0.9205,0.033,0.0322,0.0338,89.8499,88.2144,90.8822,325.66593595372285,322.75699021037707,329.3855107431143,178.07476691682461,176.0520762041412,181.37628323720392,Code/experiments/leveled_jet_comparison/results/leveled-main-v2/070-BGV-packed_terminal-e16-d4-j16-sequential.json,a2a32d686d1dcd158f987d75c66a791929d008baa38ab79843792022f47b9755
2,leveled-capacity-v1,BFV,native,sequential,16,4,215,11,8891022791328230482,7,24080,1.5.1,16.1.0,32,1,94.47157750000042,2,8192,4,4,180,180.0,3,"[""1152921504606830593"",""1152921504606748673"",""1152921504606683137""]",0,[],180,3,BV,UNIFORM_TERNARY,NORESCALE,STANDARD,HPSPOVERQLEVELED,76,3876,1,215,1075,215,860,0,0,HEStd_128_classic,False,394161,1181191,423770375,84771275,1275248640,15.9103,0.1339,1849.6252,1691.6178,2345.1703,3719.5037,3349.2377,4013.8134,5641.984,5479.6341,7222.4993,95.0687,93.6235,115.6584,0.7002,0.6595,0.8898,11297.516200000002,10653.3508,13170.521,38.107162303189796,29.768088727955984,39.23619644603642,19.030731728448416,16.324335233207552,20.181443757582826,Code/experiments/leveled_jet_comparison/results/leveled-capacity-v1/004-BFV-native-e16-d4-j215-sequential.json,d09fa4f2511705dfc50e3851e812826b9cf7bed2b519497ef3ed00034c50cc5a
2,leveled-capacity-v1,BFV,packed_terminal,sequential,16,4,215,11,8891022791328230482,7,24080,1.5.1,16.1.0,32,1,1.0791246999997384,65537,16384,4,4,240,240.0,4,"[""1152921504606748673"",""1152921504606683137"",""1152921504606584833"",""1152921504605962241""]",0,[],240,4,BV,UNIFORM_TERNARY,NORESCALE,STANDARD,HPSPOVERQLEVELED,76,3876,215,1,5,1,4,0,0,HEStd_128_classic,False,1049643,4196405,5248435,1049807,41615360,44.5778,1.0126,5.6675,5.5474,5.8096,41.7993,41.5049,42.4777,76.3289,75.9606,77.312,1.7761,1.5979,1.8701,0.4133,0.4104,0.4196,125.94439999999999,125.41890000000001,127.2654,2816.7574798012283,2780.9395695364237,2830.4147149969854,1707.102499198059,1689.3829744769591,1714.2551880139276,Code/experiments/leveled_jet_comparison/results/leveled-capacity-v1/001-BFV-packed_terminal-e16-d4-j215-sequential.json,30a15829efb925fc5aee5ed6f2242d229536cd583ad79178ba999bd245c3959e
2,leveled-capacity-v1,BGV,native,sequential,16,4,215,11,8891022791328230482,7,24080,1.5.1,16.1.0,32,1,118.40541719999965,2,8192,4,4,118,117.770257,6,"[""65537"",""2277377"",""2424833"",""2572289"",""2654209"",""114689""]",60,"[""1152921504606830593""]",178,2,HYBRID,UNIFORM_TERNARY,FLEXIBLEAUTOEXT,STANDARD,HPS,76,3876,1,215,1075,215,860,0,0,HEStd_128_classic,False,787711,2755431,846836625,56612725,1920786432,22.3699,0.2217,3310.2465,3032.1987,3402.631,4115.6694,3866.7395,4341.2426,6604.6392,6198.3838,7525.7081,126.342,122.9194,131.9501,0.6827,0.6724,0.8139,14245.0374,13220.916700000002,15288.8729,32.55287586337798,28.56874026246115,34.686461332065306,15.09297546667024,14.062514706365306,16.26210987321325,Code/experiments/leveled_jet_comparison/results/leveled-capacity-v1/003-BGV-native-e16-d4-j215-sequential.json,bddd017c5a846baa83722568ec5c420772181332fbb2fcc70a4b309a961f906a
2,leveled-capacity-v1,BGV,packed_terminal,sequential,16,4,215,11,8891022791328230482,7,24080,1.5.1,16.1.0,32,1,0.8395046000005095,65537,16384,4,4,197,196.322815,6,"[""2148728833"",""137439510529"",""137439870977"",""137440198657"",""137440264193"",""163841""]",120,"[""1152921497895862273"",""1152921422732787713""]",317,2,HYBRID,UNIFORM_TERNARY,FLEXIBLEAUTOEXT,STANDARD,HPS,76,3876,215,1,5,1,4,0,0,HEStd_128_classic,False,1574159,6294653,7871015,525483,47767552,54.6023,1.0753,7.6211,7.551,7.6826,35.2892,34.3577,36.011,50.2846,49.6678,51.528,1.0108,0.983,1.0898,0.4172,0.4144,0.4265,94.6235,93.0802,96.4805,4275.66292662167,4172.488743983854,4328.760283322394,2272.162834813762,2228.4295790341052,2309.8360338718653,Code/experiments/leveled_jet_comparison/results/leveled-capacity-v1/002-BGV-packed_terminal-e16-d4-j215-sequential.json,3af490584ebbfaae1926ed667bc80543056b208eb16d2764707ae9f81c5aa036
3,leveled-seed-control-v1,BFV,native,balanced,16,4,16,29,3070595450285751536,7,1792,1.5.1,16.1.0,32,1,6.8389250000000175,2,8192,4,3,180,180.0,3,"[""1152921504606830593"",""1152921504606748673"",""1152921504606683137""]",0,[],180,3,BV,UNIFORM_TERNARY,NORESCALE,STANDARD,HPSPOVERQLEVELED,76,3876,1,16,80,16,64,0,0,HEStd_128_classic,False,394161,1181191,31536400,6311376,108400640,15.8408,0.0187,133.5205,127.3269,147.996,264.5387,248.7759,275.1631,444.2747,422.5895,456.8306,5.6487,5.4329,6.966,0.0394,0.0385,0.0581,851.0373000000001,807.3962,877.5600000000001,36.01375455320773,35.023923528765366,37.86180205613249,18.800586061268994,18.232371575732714,19.816788833041326,Code/experiments/leveled_jet_comparison/results/leveled-seed-control-v1/006-BFV-native-e16-d4-j16-balanced.json,23e41299e0ca05ba80f4d8cfece71bcf553001fe913fff0f293b20ba28e081a4
3,leveled-seed-control-v1,BFV,packed_terminal,balanced,16,4,16,29,3070595450285751536,7,1792,1.5.1,16.1.0,32,1,1.0972020999997767,65537,16384,4,3,240,240.0,4,"[""1152921504606748673"",""1152921504606683137"",""1152921504606584833"",""1152921504605962241""]",0,[],240,4,BV,UNIFORM_TERNARY,NORESCALE,STANDARD,HPSPOVERQLEVELED,76,3876,215,1,5,1,4,0,0,HEStd_128_classic,False,1049643,4196405,5248435,1049807,42192896,44.5298,0.8883,4.2501,4.1572,4.342,41.9075,41.1925,42.6397,80.9754,79.9098,81.9555,1.5971,1.4126,1.9549,0.0324,0.0323,0.0335,128.9605,127.52020000000002,129.6958,197.59087327756333,195.2278980666337,200.22575453824186,124.06899787144125,123.36559857759465,125.47031764379288,Code/experiments/leveled_jet_comparison/results/leveled-seed-control-v1/005-BFV-packed_terminal-e16-d4-j16-balanced.json,b0e744dfe5828674d113c6f20b742f2931c04905e32a21585753dff7abef29be
3,leveled-seed-control-v1,BGV,native,balanced,16,4,16,29,3070595450285751536,7,1792,1.5.1,16.1.0,32,1,6.938141900000119,2,8192,4,3,118,117.770257,6,"[""65537"",""2277377"",""2424833"",""2572289"",""2654209"",""114689""]",60,"[""1152921504606830593""]",178,3,HYBRID,UNIFORM_TERNARY,FLEXIBLEAUTOEXT,STANDARD,HPS,76,3876,1,16,80,16,64,0,0,HEStd_128_classic,False,787711,2755431,63020400,6311376,161542144,21.219,0.0202,243.2047,222.1476,252.5801,237.1683,219.3844,245.4159,381.0125,342.9576,395.491,7.8506,7.2893,8.083,0.0394,0.0373,0.0407,865.6802,795.8645,889.3152,41.99337292083593,40.45604071900499,46.6529973384465,18.482575898120345,17.99137133830615,20.103924725879846,Code/experiments/leveled_jet_comparison/results/leveled-seed-control-v1/003-BGV-native-e16-d4-j16-balanced.json,dcadd786ee5d8af48e2c09519aeb3b5847836bd2bf94f3c25ff5e07f89be2b11
3,leveled-seed-control-v1,BGV,packed_terminal,balanced,16,4,16,29,3070595450285751536,7,1792,1.5.1,16.1.0,32,1,0.8549557999995159,65537,16384,4,3,197,196.322815,6,"[""2148728833"",""137439510529"",""137439870977"",""137440198657"",""137440264193"",""163841""]",120,"[""1152921497895862273"",""1152921422732787713""]",317,3,HYBRID,UNIFORM_TERNARY,FLEXIBLEAUTOEXT,STANDARD,HPS,76,3876,215,1,5,1,4,0,0,HEStd_128_classic,False,1574159,6294653,7871015,787701,48746496,54.3214,0.9031,5.9796,5.9498,6.0981,33.8719,33.5691,35.3315,54.9265,53.5148,55.1046,1.3991,1.3373,1.4264,0.0329,0.0325,0.0342,96.2972,94.7248,97.3465,291.29837146004206,290.3568849061603,298.9827113247176,166.15228687853852,164.36132783407723,168.91035927233418,Code/experiments/leveled_jet_comparison/results/leveled-seed-control-v1/001-BGV-packed_terminal-e16-d4-j16-balanced.json,7753815934f01160fd83ee4ec790bbdb8e8b59436b07d31f982e8fbcb49bb421
3,leveled-seed-control-v1,BFV,native,sequential,16,4,16,29,3070595450285751536,7,1792,1.5.1,16.1.0,32,1,6.577016100000037,2,8192,4,4,180,180.0,3,"[""1152921504606830593"",""1152921504606748673"",""1152921504606683137""]",0,[],180,3,BV,UNIFORM_TERNARY,NORESCALE,STANDARD,HPSPOVERQLEVELED,76,3876,1,16,80,16,64,0,0,HEStd_128_classic,False,394161,1181191,31536400,6308560,107864064,15.7079,0.0182,134.4321,124.3585,140.8581,263.2776,242.8642,271.4808,416.763,383.2922,443.9874,5.7276,5.3024,5.8742,0.0384,0.0374,0.041,830.7837999999999,756.6951,855.7936000000001,38.39112397213764,36.03705870932374,41.743609705597976,19.25892151483936,18.69609681586775,21.14457989750429,Code/experiments/leveled_jet_comparison/results/leveled-seed-control-v1/008-BFV-native-e16-d4-j16-sequential.json,7be55af06906dad2d6cabb13c33dd9626577b0f5718a9804243455b67b601317
3,leveled-seed-control-v1,BFV,packed_terminal,sequential,16,4,16,29,3070595450285751536,7,1792,1.5.1,16.1.0,32,1,1.0494963000001007,65537,16384,4,4,240,240.0,4,"[""1152921504606748673"",""1152921504606683137"",""1152921504606584833"",""1152921504605962241""]",0,[],240,4,BV,UNIFORM_TERNARY,NORESCALE,STANDARD,HPSPOVERQLEVELED,76,3876,215,1,5,1,4,0,0,HEStd_128_classic,False,1049643,4196405,5248435,1049807,41156608,43.9101,0.8919,4.25,4.2053,4.346,41.5903,40.7398,42.1528,75.3762,74.5399,75.655,1.5679,1.3917,1.7186,0.0325,0.0322,0.0365,122.47789999999999,121.3094,123.7885,212.2685940655008,211.48635252131385,214.65014039460743,130.63581266497874,129.25271733642464,131.89414835124072,Code/experiments/leveled_jet_comparison/results/leveled-seed-control-v1/002-BFV-packed_terminal-e16-d4-j16-sequential.json,73f8355c292b73f2df0ee3f6e747b965073706e206008f3a602d16f893905d61
3,leveled-seed-control-v1,BGV,native,sequential,16,4,16,29,3070595450285751536,7,1792,1.5.1,16.1.0,32,1,6.81208819999847,2,8192,4,4,118,117.770257,6,"[""65537"",""2277377"",""2424833"",""2572289"",""2654209"",""114689""]",60,"[""1152921504606830593""]",178,2,HYBRID,UNIFORM_TERNARY,FLEXIBLEAUTOEXT,STANDARD,HPS,76,3876,1,16,80,16,64,0,0,HEStd_128_classic,False,787711,2755431,63020400,4213040,159027200,21.0625,0.0197,246.9559,220.8826,317.3075,238.0928,220.2693,249.2863,340.9236,318.9254,376.767,5.0887,4.804,5.8316,0.0386,0.0369,0.0482,836.1706,766.6211999999999,886.3539999999999,46.93133593567591,42.4665642160805,50.168472000035116,19.134851189458228,18.051478303251297,20.870802946748668,Code/experiments/leveled_jet_comparison/results/leveled-seed-control-v1/007-BGV-native-e16-d4-j16-sequential.json,a89065efcde02b03c670eec02e6b12c6521994fc5eb46f30a6edccedf3da1f7c
